Unnamed: 0,carat,cut,color,clarity,average us salary,number of diamonds mined (millions),depth,table,price,x,y,z
25724.0,0.8,ideal,j,vs2,40978.0,3.11,61.2,55.0,3933.02,8.33,8.3,5.09
25725.0,1.5,very good,e,vs2,45788.0,3.9,62.1,60.0,3933.02,7.27,7.32,4.53
25726.0,0.8,fair,h,si1,32594.0,1.59,61.75,58.0,3933.02,7.91,7.88,5.16
25727.0,0.8,very good,e,si2,39049.0,4.58,63.1,56.0,3933.02,8.01,7.99,5.05
25728.0,0.8,premium,g,si2,39133.0,2.72,62.4,58.0,3933.02,8.59,8.47,5.32
25729.0,1.54,ideal,g,vs1,36516.0,2.62,62.0,57.0,3933.02,7.4,7.45,4.6
25730.0,0.8,fair,j,si2,36345.0,2.11,61.75,58.0,3933.02,8.36,8.22,5.55
25731.0,1.51,good,f,vvs2,39603.0,2.81,63.7,58.0,3933.02,7.18,7.24,4.59
25732.0,1.51,good,g,if,33683.0,3.6,61.75,60.0,3933.02,5.73,5.73,4.53
25733.0,0.8,premium,h,si2,34465.0,3.56,62.6,60.0,3933.02,8.66,8.55,5.39
25734.0,0.8,premium,j,vs1,48526.0,1.42,62.6,58.0,3933.02,8.11,8.06,5.06
25735.0,0.8,premium,i,si2,48980.0,4.97,60.3,60.0,3933.02,8.26,8.19,4.96
25736.0,0.8,premium,i,vs2,41050.0,4.26,60.5,59.0,3933.02,8.41,8.37,5.08
25737.0,1.26,premium,d,vvs2,33838.0,2.45,60.5,58.0,3933.02,6.99,7.03,4.24
25738.0,0.8,premium,j,si2,35001.0,2.3,62.5,58.0,3933.02,8.47,8.43,5.28
25739.0,0.8,premium,j,si2,34625.0,2.37,59.0,59.0,3933.02,8.69,8.64,5.11
25740.0,1.11,ideal,d,vvs1,45285.0,2.52,61.6,55.0,3933.02,6.7,6.68,4.12
25741.0,1.51,very good,f,vs1,44576.0,3.85,59.6,63.0,3933.02,7.34,7.43,4.4
25742.0,1.51,ideal,g,vs1,32345.0,4.37,61.9,57.0,3933.02,7.37,7.34,4.55
25743.0,1.51,ideal,g,vs1,44032.0,4.11,61.1,57.0,3933.02,7.41,7.38,4.52
25744.0,1.51,ideal,g,vs1,30032.0,0.66,61.6,56.0,3933.02,7.37,7.34,4.53
25745.0,1.51,premium,g,vs1,39973.0,2.56,62.2,58.0,3933.02,7.35,7.29,4.55
25746.0,1.5,premium,d,vs2,36564.0,5.11,62.5,61.0,3933.02,7.32,7.25,4.55
25747.0,1.52,very good,d,vs2,40498.0,2.13,63.4,59.0,3933.02,7.32,7.24,4.61
25748.0,1.51,premium,f,vs2,41349.0,2.51,61.6,58.0,3933.02,7.32,7.35,4.52
25749.0,0.8,fair,g,si2,34643.0,5.01,61.75,57.46,3933.02,5.73,5.73,3.54
25750.0,0.8,ideal,g,si2,42981.0,3.63,59.9,57.0,3933.02,8.54,8.49,5.1
25751.0,0.8,ideal,j,si1,48270.0,3.53,63.0,55.0,3933.02,8.2,8.24,5.18
25752.0,1.52,ideal,g,vs2,37490.0,3.19,61.4,56.0,3933.02,7.39,7.47,4.56
25753.0,1.52,very good,d,vs2,38392.0,1.13,61.9,56.0,3933.02,7.31,7.35,4.54
25754.0,1.53,premium,g,vs1,41939.0,1.33,62.6,60.0,3933.02,7.39,7.3,4.6
25755.0,0.8,very good,i,si2,37031.0,0.62,63.0,57.0,3933.02,8.09,8.13,5.11
26979.73,0.8,good,g,vs2,41354.0,3.58,62.6,60.0,3933.02,7.22,7.28,3.54
25757.0,1.51,very good,e,vs2,31688.0,2.24,62.4,59.0,3933.02,7.26,7.36,4.56
25758.0,1.51,premium,e,vs2,43033.0,3.05,62.2,59.0,3933.02,7.36,7.4,4.59
25759.0,1.51,premium,e,vs2,32445.0,1.73,60.7,60.0,3933.02,7.37,7.46,4.5
25760.0,0.8,premium,j,si1,41668.0,1.74,59.9,59.0,3933.02,8.7,8.65,5.2
25761.0,0.8,very good,i,si2,40812.0,2.0,61.9,60.0,3933.02,8.12,8.06,5.01
25762.0,0.8,very good,j,si1,46116.0,3.76,61.4,58.0,3933.02,8.29,8.31,5.1
25763.0,0.8,premium,h,si2,48051.0,2.83,61.3,58.0,3933.02,8.8,8.7,5.36
25764.0,1.5,premium,f,vs2,40871.0,2.43,61.5,58.0,3933.02,7.34,7.32,4.51
25765.0,0.8,good,h,si2,42009.0,3.22,59.6,61.0,3933.02,8.16,8.21,4.88
26979.73,1.66,ideal,h,if,48711.0,4.92,61.5,57.46,3933.02,7.59,7.62,3.54
25767.0,0.8,very good,h,si1,44307.0,1.28,63.5,57.0,3933.02,7.96,7.88,5.03
25768.0,0.8,ideal,h,si1,38196.0,1.46,62.1,56.0,3933.02,8.11,8.08,5.03
25769.0,0.8,premium,i,si2,38105.0,5.15,62.2,60.0,3933.02,8.59,8.53,5.33
25770.0,1.71,premium,h,vvs2,34937.0,2.59,61.4,59.0,3933.02,7.67,7.77,4.74
25771.0,0.8,very good,j,vs2,37939.0,3.14,61.0,58.0,3933.02,8.36,8.39,5.11
25772.0,1.51,ideal,g,vs1,41941.0,1.22,60.8,54.0,3933.02,7.4,7.48,4.52
25773.0,0.8,very good,i,si2,42849.0,4.9,61.4,59.5,3933.02,8.31,8.37,5.12
25774.0,1.24,ideal,d,vvs2,43173.0,1.22,61.5,57.0,3933.02,6.88,6.94,4.25
25775.0,0.8,very good,i,si1,45126.0,3.13,62.4,53.0,3933.02,8.17,8.27,5.13
25776.0,0.8,ideal,g,si2,41300.0,4.18,61.4,57.0,3933.02,8.51,8.48,5.22
25777.0,0.8,ideal,g,si1,46500.0,5.11,63.0,57.46,3933.02,7.92,7.99,5.01
25778.0,1.5,premium,e,vs2,44737.0,4.58,61.9,57.46,3933.02,5.73,7.31,4.55
25779.0,0.8,very good,d,si2,41607.0,3.96,61.75,63.0,3933.02,9.08,9.01,5.33
25780.0,1.82,premium,h,vs2,39820.0,4.49,61.6,60.0,3933.02,7.78,7.74,4.78
25781.0,0.8,fair,j,vs1,42453.0,4.55,64.6,58.0,3933.02,7.91,8.04,5.15
25782.0,1.51,ideal,g,vvs2,44128.0,3.01,62.3,55.0,3933.02,7.35,7.29,4.56
25783.0,0.8,premium,i,si1,37185.0,2.36,60.1,59.0,3933.02,8.21,8.15,4.92
25784.0,1.5,ideal,f,vs2,47482.0,2.19,62.6,57.0,3933.02,7.27,7.34,4.57
25785.0,0.8,premium,i,vs2,44323.0,1.72,61.75,61.0,3933.02,8.28,8.19,4.82
25786.0,0.8,very good,e,si2,33125.0,3.13,63.4,60.0,3933.02,7.97,7.92,5.04
25787.0,0.8,ideal,j,vs2,35468.0,5.19,61.8,57.0,3933.02,8.11,8.14,5.02
25788.0,0.8,very good,h,si2,39339.0,5.05,62.7,60.0,3933.02,7.94,8.03,5.01
25789.0,1.51,premium,d,vs2,34691.0,3.68,60.2,59.0,3933.02,7.43,7.33,4.44
25790.0,0.8,premium,i,si1,37480.0,2.72,61.75,60.0,3933.02,8.42,8.32,4.92
26979.73,0.8,good,g,si2,44689.0,3.46,63.7,59.0,3933.02,5.73,5.73,5.49
25792.0,1.74,ideal,g,si1,36501.0,3.2,61.75,57.0,3933.02,5.73,7.64,4.78
25793.0,0.8,very good,h,si2,44383.0,2.9,61.2,63.0,3933.02,8.49,8.38,5.16
25794.0,0.8,ideal,i,si1,34499.0,4.95,62.8,57.0,3933.02,8.09,8.02,5.06
25795.0,1.62,ideal,g,vs2,38121.0,3.07,61.7,56.0,3933.02,7.53,7.57,4.66
25796.0,1.51,ideal,g,vs1,46804.0,4.85,60.8,57.0,3933.02,7.37,7.44,4.5
25797.0,1.52,ideal,g,vs1,38418.0,4.2,61.1,56.0,3933.02,7.39,7.43,4.53
25798.0,1.7,good,g,vs1,37815.0,1.17,63.9,58.0,3933.02,7.46,7.5,4.78
25799.0,1.5,premium,e,vs2,44337.0,4.67,61.8,59.0,3933.02,7.31,7.38,4.54
25800.0,0.8,premium,f,si2,45474.0,5.15,61.5,60.0,3933.02,8.15,8.05,4.98
25801.0,0.8,very good,i,vs1,45186.0,2.24,63.5,59.0,3933.02,8.03,7.93,5.07
25802.0,0.8,very good,h,si2,42988.0,3.29,61.75,62.0,3933.02,8.23,8.2,4.82
25803.0,0.8,fair,g,si2,42713.0,3.57,63.8,59.0,3933.02,7.77,7.87,4.99
25804.0,0.8,very good,j,vs2,32168.0,1.53,61.8,59.0,3933.02,8.41,8.56,5.24
25805.0,0.8,ideal,j,vs2,40210.0,4.97,62.0,54.0,3933.02,8.28,8.31,5.15
25806.0,0.8,premium,i,si2,39034.0,2.05,61.8,58.0,3933.02,8.22,8.11,5.05
25807.0,0.8,very good,h,si2,36925.0,2.66,60.8,58.0,3933.02,8.14,8.23,4.98
25808.0,0.8,very good,i,si1,37402.0,1.48,62.8,60.0,3933.02,7.99,8.04,5.03
25809.0,0.8,very good,j,vs1,45423.0,4.77,61.2,60.0,3933.02,8.06,8.14,4.96
25810.0,0.8,very good,e,si2,38960.0,4.02,61.2,58.0,3933.02,8.05,8.07,4.93
25811.0,1.8,ideal,f,si1,40907.0,3.41,61.9,56.0,3933.02,7.78,7.87,4.84
25812.0,1.51,premium,f,vs2,36325.0,1.13,61.6,58.0,3933.02,7.35,7.32,4.52
25813.0,0.8,very good,i,si1,44529.0,4.63,62.6,58.0,3933.02,8.24,8.33,5.19
25814.0,0.8,very good,h,si2,32038.0,0.81,62.3,60.0,3933.02,8.19,8.31,5.14
25815.0,1.62,premium,f,vs2,40402.0,3.08,61.1,60.0,3933.02,7.56,7.57,4.62
25816.0,0.8,very good,j,vs2,46072.0,4.78,59.7,60.0,3933.02,8.53,8.59,5.11
25817.0,1.61,premium,f,vs2,30785.0,1.08,61.6,61.0,3933.02,7.54,7.47,4.62
25818.0,0.8,ideal,h,si1,37906.0,1.89,61.5,55.0,3933.02,8.11,8.06,4.97
25819.0,0.8,premium,i,vs2,30706.0,3.21,61.6,56.0,3933.02,8.7,8.6,5.33
25820.0,0.8,ideal,i,si2,38621.0,1.78,63.0,57.0,3933.02,8.13,8.09,5.11
25821.0,1.21,premium,d,vvs2,42399.0,1.56,61.1,59.0,3933.02,6.9,6.89,4.21
25822.0,1.5,very good,g,vvs1,33901.0,5.18,63.3,58.0,3933.02,7.19,7.27,4.58
25823.0,0.8,very good,f,si1,38294.0,1.53,62.4,57.46,3933.02,6.97,7.01,3.54
25824.0,1.51,ideal,e,vs2,33513.0,3.2,62.8,56.0,3933.02,7.31,7.24,4.57
25825.0,1.51,premium,e,vs2,46117.0,3.67,60.7,60.0,3933.02,7.46,7.37,4.5
25826.0,1.51,premium,e,vs2,48551.0,1.79,62.6,60.0,3933.02,7.28,7.22,4.54
25827.0,1.51,premium,e,vs2,31338.0,3.24,62.2,59.0,3933.02,7.4,7.36,4.59
25828.0,1.18,ideal,e,if,38788.0,2.5,61.1,56.0,3933.02,6.78,6.91,4.18
25829.0,1.41,ideal,e,vvs2,38605.0,4.01,59.9,57.46,3933.02,5.73,5.73,3.54
25830.0,1.58,premium,g,vvs2,31560.0,1.56,62.4,56.0,3933.02,7.5,7.4,4.65
25831.0,0.8,ideal,i,si1,30766.0,1.21,61.2,57.0,3933.02,8.12,8.23,5.0
25832.0,1.66,ideal,h,if,32309.0,4.46,61.5,57.0,3933.02,7.62,7.59,4.68
25833.0,1.7,fair,g,vs2,33318.0,3.77,64.5,58.0,3933.02,7.51,7.43,4.82
25834.0,0.8,premium,h,si1,35055.0,1.89,62.4,59.0,3933.02,8.11,8.07,5.05
25835.0,1.71,premium,h,vvs2,32827.0,3.18,61.4,59.0,3933.02,7.77,7.67,4.74
25836.0,0.8,premium,j,vs2,32772.0,4.38,61.0,58.0,3933.02,8.39,8.36,5.11
25837.0,0.8,ideal,i,si2,40738.0,0.7,61.4,60.0,3933.02,8.37,8.31,5.12
25838.0,1.71,premium,e,si1,41913.0,1.06,59.1,58.0,3933.02,7.76,7.8,4.6
25839.0,0.8,premium,h,si1,32434.0,2.53,61.75,59.0,3933.02,8.4,8.27,4.83
25840.0,0.8,good,i,vs2,46554.0,5.06,63.5,59.0,3933.02,7.93,7.98,5.05
25841.0,1.51,ideal,e,vs2,48622.0,1.62,61.2,57.0,3933.02,7.37,7.47,4.54
25842.0,1.51,very good,e,vs2,35539.0,3.54,60.1,58.0,3933.02,7.51,7.57,4.53
26979.73,0.8,premium,g,si1,44747.0,4.67,61.75,57.46,3933.02,5.73,7.65,4.75
25844.0,1.71,very good,h,vvs2,39705.0,4.04,61.2,62.0,3933.02,7.59,7.65,4.66
25845.0,0.8,premium,g,si2,33697.0,2.47,62.1,59.0,3933.02,8.14,8.06,5.03
25846.0,1.79,premium,h,vs1,30263.0,3.88,62.6,56.0,3933.02,7.81,7.76,4.87
25847.0,1.51,very good,e,vs1,41161.0,4.45,63.2,58.0,3933.02,7.24,7.16,4.55
25848.0,1.52,ideal,f,vs2,35867.0,3.57,62.5,55.0,3933.02,7.42,7.31,4.6
25849.0,0.8,premium,g,si1,43085.0,2.45,59.3,60.0,3933.02,8.19,8.13,4.84
25850.0,0.8,premium,g,si1,30555.0,4.11,59.0,62.0,3933.02,6.16,6.15,4.82
25851.0,0.8,good,j,si2,38265.0,2.77,59.3,57.46,3933.02,5.73,5.73,5.5
25852.0,1.5,premium,f,vs1,39749.0,3.73,62.6,58.0,3933.02,7.31,7.26,4.56
25853.0,0.8,good,i,si1,32423.0,2.07,59.0,57.46,3933.02,8.39,8.13,4.89
25854.0,1.5,premium,e,vs2,33848.0,4.52,61.8,59.0,3933.02,7.38,7.31,4.54
25855.0,1.53,very good,e,vs1,48315.0,2.06,60.7,60.0,3933.02,7.38,7.52,4.52
25856.0,0.8,premium,j,vs2,32387.0,4.14,60.3,59.0,3933.02,8.29,8.23,4.98
25857.0,0.8,ideal,h,si1,35972.0,3.05,60.6,56.0,3933.02,8.38,8.3,5.05
25858.0,1.41,very good,g,vvs1,38465.0,4.14,61.2,55.0,3933.02,7.22,7.25,4.43
25859.0,0.8,good,f,si2,38842.0,4.25,64.0,57.0,3933.02,8.04,7.98,5.13
25860.0,0.8,ideal,i,si2,39543.0,1.28,62.5,57.46,3933.02,8.45,5.73,3.54
25861.0,1.51,very good,g,vvs2,42327.0,4.9,62.7,57.0,3933.02,7.33,7.38,4.61
25862.0,0.8,premium,g,si2,37228.0,3.94,59.4,62.0,3933.02,8.27,8.22,4.9
25863.0,0.8,premium,h,si2,41898.0,0.86,60.8,58.0,3933.02,8.23,8.14,4.98
25864.0,0.8,premium,i,si2,37398.0,2.25,62.3,58.0,3933.02,8.18,8.13,5.08
25865.0,0.8,premium,e,si2,43066.0,4.56,61.2,58.0,3933.02,8.07,8.05,4.93
25866.0,0.8,fair,e,si2,32520.0,2.41,62.1,57.46,3933.02,7.99,7.92,4.94
25867.0,1.82,premium,h,si1,35388.0,0.83,62.0,59.0,3933.02,7.81,7.77,4.83
25868.0,1.26,premium,e,vvs1,39307.0,2.45,59.8,59.0,3933.02,6.99,7.08,4.21
25869.0,0.8,good,h,si2,45454.0,2.17,62.2,57.0,3933.02,8.05,8.1,5.03
25870.0,1.56,ideal,g,vs1,32911.0,3.82,61.75,56.0,3933.02,7.46,5.73,4.59
25871.0,1.8,ideal,i,vs1,32233.0,1.65,62.4,54.0,3933.02,7.77,7.8,4.86
25872.0,1.62,premium,f,vs2,38970.0,4.86,61.1,60.0,3933.02,7.57,7.56,4.62
25873.0,1.8,ideal,h,vs1,48449.0,2.51,62.3,56.0,3933.02,7.76,7.79,4.84
25874.0,0.8,good,h,si1,40096.0,4.33,62.8,59.0,3933.02,7.98,8.01,5.02
25875.0,0.8,premium,i,si2,40260.0,2.28,62.5,56.0,3933.02,8.65,8.6,5.39
25876.0,0.8,good,j,vs1,34553.0,1.17,62.4,58.0,3933.02,8.01,8.08,5.02
25877.0,0.8,premium,j,vs1,46758.0,3.12,62.5,60.0,3933.02,8.09,8.14,5.07
25878.0,0.8,fair,g,si2,34854.0,3.73,64.5,57.0,3933.02,8.41,8.36,5.41
25879.0,1.51,very good,f,vs1,43921.0,4.17,62.6,57.0,3933.02,7.25,7.29,4.55
25880.0,1.51,ideal,g,si1,36071.0,1.97,61.8,57.0,3933.02,5.73,7.36,3.54
25881.0,0.8,premium,i,si2,40175.0,5.07,61.0,59.0,3933.02,8.24,8.21,5.02
25882.0,0.8,premium,i,si2,42456.0,4.58,60.1,58.0,3933.02,8.32,8.26,4.98
25883.0,0.8,ideal,h,si2,30133.0,3.57,62.5,53.9,3933.02,8.04,8.07,5.04
25884.0,0.8,ideal,i,si1,31917.0,3.09,61.75,57.46,3933.02,5.73,5.73,3.54
25885.0,1.6,ideal,g,vs2,40812.0,3.98,61.9,56.0,3933.02,7.53,7.47,4.64
25886.0,1.54,premium,e,vs2,44767.0,4.81,62.3,58.0,3933.02,7.31,7.39,4.58
25887.0,1.19,ideal,f,si1,34939.0,1.93,61.5,57.46,3933.02,5.73,6.84,3.54
25888.0,0.8,premium,i,si1,38694.0,2.91,61.5,57.0,3933.02,8.25,8.21,5.06
25889.0,1.69,ideal,d,si1,41993.0,4.97,60.8,57.0,3933.02,7.69,7.71,4.68
25890.0,1.5,very good,g,vvs2,32857.0,1.54,62.9,56.0,3933.02,7.22,7.32,4.57
25891.0,1.73,very good,g,vs1,33280.0,3.6,62.8,57.0,3933.02,7.57,7.72,4.8
25892.0,0.8,premium,g,si2,33301.0,1.03,63.0,59.0,3933.02,8.05,7.95,5.03
25893.0,0.8,very good,f,si2,38679.0,4.19,61.9,56.0,3933.02,8.13,8.18,5.05
25894.0,1.5,very good,f,vs1,41956.0,3.72,61.6,58.0,3933.02,7.35,7.43,4.55
25895.0,1.82,very good,g,si1,43434.0,4.98,62.7,58.0,3933.02,7.68,7.75,4.84
25896.0,0.8,very good,i,vs2,31021.0,5.05,63.5,59.0,3933.02,7.98,7.93,5.05
25897.0,1.51,ideal,e,vs2,35908.0,2.86,61.2,57.0,3933.02,7.47,7.37,4.54
25898.0,1.51,premium,e,vs2,38699.0,1.29,60.1,58.0,3933.02,7.57,7.51,4.53
25899.0,1.24,ideal,f,vvs1,41484.0,1.16,61.2,55.0,3933.02,6.94,6.98,4.26
25900.0,0.8,ideal,g,si2,39022.0,4.55,61.75,57.46,3933.02,8.88,5.73,3.54
25901.0,0.8,premium,i,si2,32115.0,2.51,61.1,59.0,3933.02,9.03,8.98,5.5
25902.0,1.33,ideal,f,vvs2,37225.0,1.61,61.9,55.0,3933.02,7.02,7.07,4.36
25903.0,0.8,premium,i,si2,46487.0,4.92,60.8,60.0,3933.02,8.34,8.38,5.08
25904.0,1.83,ideal,h,si1,46997.0,3.51,61.5,56.0,3933.02,7.87,7.81,4.82
25905.0,0.8,premium,j,vs1,39190.0,0.79,61.2,59.0,3933.02,8.22,8.31,5.06
25906.0,0.8,ideal,h,si1,38048.0,4.11,61.7,53.0,3933.02,8.3,8.19,5.09
25907.0,0.8,ideal,h,si2,48313.0,1.14,62.3,59.0,3933.02,8.1,8.14,5.06
25908.0,0.8,very good,g,si1,34095.0,3.77,63.5,60.0,3933.02,7.98,7.89,5.04
25909.0,0.8,ideal,i,si1,38991.0,1.74,62.8,56.0,3933.02,8.04,7.95,5.02
25910.0,0.8,good,i,vs2,44674.0,2.01,60.2,57.46,3933.02,8.34,8.14,4.97
25911.0,0.8,very good,i,si2,47612.0,4.78,62.9,59.0,3933.02,8.2,8.24,5.17
25912.0,1.5,premium,d,vs2,48792.0,2.22,60.2,59.0,3933.02,7.48,7.36,4.47
25913.0,0.8,very good,i,si1,46674.0,2.81,59.8,59.0,3933.02,8.12,8.17,4.87
25914.0,0.8,premium,i,si2,35556.0,2.88,60.5,60.0,3933.02,8.32,8.27,5.02
25915.0,1.54,ideal,g,vvs2,44736.0,2.4,62.5,57.0,3933.02,7.3,7.36,4.58
25916.0,0.8,premium,j,vs1,31304.0,0.88,61.7,59.0,3933.02,8.3,8.34,5.13
25917.0,0.8,very good,h,si2,40896.0,3.97,62.3,58.0,3933.02,7.97,8.04,4.99
25918.0,0.8,ideal,h,si2,47123.0,2.63,61.5,57.0,3933.02,8.26,8.2,5.06
25919.0,0.8,premium,i,si1,48852.0,2.25,61.75,57.46,3933.02,5.73,5.73,4.97
25920.0,0.8,premium,j,vs1,44808.0,1.07,60.1,58.0,3933.02,8.25,8.19,4.94
25921.0,0.8,good,i,si1,44618.0,5.14,63.0,61.0,3933.02,7.93,7.97,5.01
25922.0,0.8,ideal,i,vs2,30640.0,2.93,62.4,57.0,3933.02,8.52,8.47,5.31
25923.0,0.8,very good,j,vvs2,35550.0,5.18,63.0,59.0,3933.02,7.97,8.0,5.03
25924.0,1.53,very good,f,vs1,30223.0,4.8,60.3,58.0,3933.02,7.48,7.51,4.52
25925.0,0.8,ideal,d,if,41744.0,4.85,63.2,59.0,3933.02,6.34,6.38,3.54
25926.0,1.01,good,d,if,32936.0,4.45,63.4,59.0,3933.02,6.26,6.39,4.01
25927.0,0.8,very good,i,si1,48396.0,2.94,62.9,59.2,3933.02,7.95,8.08,5.05
25928.0,0.8,very good,i,vs2,46470.0,0.67,62.7,60.0,3933.02,7.9,7.96,4.98
25929.0,0.8,very good,i,vs1,43962.0,4.68,63.2,60.0,3933.02,8.01,7.98,5.05
25930.0,1.66,good,g,vs2,43421.0,3.11,63.2,56.0,3933.02,7.49,7.61,4.77
25931.0,0.8,ideal,g,vs1,33788.0,2.37,61.4,57.46,3933.02,5.73,5.73,5.15
25932.0,0.8,very good,g,si2,46553.0,3.95,61.4,58.0,3933.02,8.04,8.11,4.96
25933.0,0.8,ideal,i,si2,48123.0,1.89,61.7,56.0,3933.02,8.0,8.13,4.98
25934.0,0.8,good,e,si1,32664.0,4.49,63.8,55.0,3933.02,8.0,7.96,5.09
25935.0,0.8,premium,i,si1,35087.0,2.69,59.9,58.0,3933.02,8.23,8.21,4.92
25936.0,0.8,premium,h,si1,47055.0,1.26,62.0,56.0,3933.02,8.05,7.94,4.96
25937.0,0.8,premium,i,si2,36813.0,1.04,60.6,59.0,3933.02,8.27,8.3,5.02
25938.0,1.7,premium,d,si1,38125.0,1.5,61.9,59.0,3933.02,7.61,7.64,4.72
25939.0,1.5,premium,d,vs2,48961.0,1.65,61.8,60.0,3933.02,7.3,7.37,4.53
25940.0,1.7,very good,g,vs1,40893.0,2.92,63.5,56.0,3933.02,7.64,7.53,4.82
25941.0,0.8,premium,g,si1,48854.0,3.47,61.8,59.0,3933.02,8.15,8.09,5.02
25942.0,1.8,ideal,h,vs1,30991.0,1.88,62.3,56.0,3933.02,7.79,7.76,4.84
25943.0,1.8,ideal,h,vs1,45470.0,1.92,62.3,56.0,3933.02,7.79,7.76,4.84
25944.0,0.8,premium,j,vs1,47673.0,1.67,62.5,60.0,3933.02,8.14,8.09,5.07
25945.0,1.51,very good,g,vvs2,32064.0,1.7,62.6,59.0,3933.02,7.26,7.3,4.56
25946.0,0.8,premium,j,vs2,36936.0,4.17,59.6,59.0,3933.02,8.43,8.37,5.01
25947.0,1.59,premium,e,vs2,33429.0,3.89,62.3,59.0,3933.02,7.38,7.43,4.61
25948.0,0.8,ideal,i,si1,40001.0,2.89,62.2,56.0,3933.02,8.12,8.06,5.03
25949.0,1.51,ideal,g,vvs2,46260.0,4.87,61.8,57.0,3933.02,7.36,7.31,4.53
25950.0,0.8,good,i,vs2,36823.0,2.23,64.1,57.0,3933.02,8.07,8.0,5.15
25951.0,0.8,very good,i,si2,42088.0,4.8,61.75,57.0,3933.02,8.72,8.77,5.12
25952.0,0.8,ideal,i,si2,36527.0,3.03,61.9,54.0,3933.02,8.29,8.33,5.14
25953.0,0.8,very good,i,si1,36227.0,3.21,60.3,59.0,3933.02,8.14,8.21,4.93
25954.0,0.8,ideal,i,si2,41113.0,4.47,62.3,56.0,3933.02,8.16,8.22,5.1
25955.0,1.4,ideal,g,vvs1,38935.0,2.04,60.8,57.0,3933.02,7.21,7.23,4.39
25956.0,0.8,premium,f,si1,32967.0,0.95,63.0,59.0,3933.02,7.99,7.89,5.0
25957.0,1.53,ideal,g,vvs2,43030.0,1.55,61.2,57.0,3933.02,7.4,7.44,4.53
25958.0,0.8,very good,i,si1,42040.0,2.0,61.75,63.0,3933.02,8.22,8.16,4.82
25959.0,0.8,ideal,i,si1,43913.0,2.84,62.5,57.0,3933.02,8.08,8.01,5.03
25960.0,0.8,ideal,h,si2,47101.0,3.4,61.8,56.0,3933.02,8.1,8.15,5.02
25961.0,1.57,ideal,g,vvs2,32898.0,0.76,62.3,56.0,3933.02,7.48,7.41,4.64
25962.0,0.8,very good,i,si1,35802.0,4.67,64.1,57.0,3933.02,7.89,7.94,5.07
25963.0,0.8,good,i,vs2,45148.0,4.09,63.8,58.0,3933.02,7.82,7.89,5.01
25964.0,0.8,premium,g,si2,38268.0,3.95,62.3,60.0,3933.02,8.04,7.97,4.99
25965.0,0.8,premium,h,si2,34069.0,1.26,61.1,57.0,3933.02,8.82,8.76,5.37
25966.0,1.73,premium,g,vs1,43335.0,2.86,62.8,57.0,3933.02,7.72,7.57,4.8
25967.0,1.51,fair,d,vs2,32341.0,4.93,61.75,57.0,3933.02,7.17,7.08,4.7
25968.0,1.5,premium,f,vs1,38782.0,3.17,62.3,58.0,3933.02,7.28,7.33,4.55
25969.0,0.8,very good,i,si1,32579.0,4.34,62.9,57.0,3933.02,8.02,8.06,5.06
25970.0,1.82,premium,g,si1,44046.0,4.7,62.7,58.0,3933.02,7.75,7.68,4.84
25971.0,1.51,ideal,g,vvs2,32695.0,1.88,60.5,56.0,3933.02,7.42,7.45,4.5
25972.0,1.51,premium,g,vvs2,32972.0,1.04,60.9,58.0,3933.02,7.38,7.42,4.51
25973.0,1.48,good,g,if,47305.0,4.19,59.8,61.0,3933.02,7.54,7.34,4.45
25974.0,0.8,very good,g,si2,38529.0,4.94,62.6,55.0,3933.02,8.2,8.25,5.14
25975.0,0.8,premium,i,si2,38904.0,2.53,60.8,60.0,3933.02,8.38,8.34,5.08
25976.0,0.8,premium,i,si2,37447.0,0.73,62.5,58.0,3933.02,8.31,8.26,5.18
26979.73,0.8,ideal,g,vs1,33732.0,2.26,61.75,59.0,3933.02,5.73,8.22,5.06
25978.0,0.8,premium,g,si2,34828.0,3.69,62.6,56.0,3933.02,8.2,8.16,5.12
25979.0,1.54,premium,e,vs2,35863.0,3.77,62.7,58.0,3933.02,7.33,7.37,4.61
25980.0,0.8,premium,i,si2,47842.0,2.31,62.9,59.0,3933.02,8.24,8.2,5.17
25981.0,1.54,premium,e,vs2,40031.0,4.97,60.8,58.0,3933.02,7.39,7.44,4.51
26979.73,0.8,ideal,j,vs1,41225.0,4.47,60.1,59.0,3933.02,5.73,5.73,4.94
25983.0,1.2,ideal,e,vvs1,39043.0,1.66,60.1,61.0,3933.02,6.83,6.91,4.13
25984.0,0.8,very good,f,si2,37960.0,3.13,61.6,56.0,3933.02,8.17,8.13,5.02
25985.0,0.8,premium,g,vs1,47720.0,2.74,59.4,57.46,3933.02,5.73,7.68,3.54
25986.0,1.74,ideal,i,vs1,36936.0,0.99,61.8,56.0,3933.02,7.69,7.73,4.77
25987.0,1.09,ideal,e,if,44120.0,1.45,60.1,58.0,3933.02,6.68,6.72,4.03
25988.0,1.72,ideal,h,vs2,46008.0,3.18,61.9,56.0,3933.02,7.7,7.75,4.78
25989.0,1.54,ideal,g,vvs2,39995.0,3.7,62.5,57.0,3933.02,7.36,7.3,4.58
25990.0,0.8,premium,d,si2,38345.0,0.71,61.75,60.0,3933.02,8.45,8.41,4.95
25991.0,0.8,premium,j,vs1,47992.0,0.7,61.7,59.0,3933.02,8.34,8.3,5.13
25992.0,1.66,ideal,h,vs1,45668.0,1.29,61.5,56.0,3933.02,7.6,7.66,4.69
