Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,cut_numeric,clarity_numeric
24015.0,1.52,ideal,f,si1,62.2,56.0,3933.02,7.41,7.31,2,2
24016.0,1.09,ideal,d,vvs2,61.3,57.0,3933.02,6.61,6.66,2,7
24017.0,1.62,ideal,i,si1,61.75,57.46,3933.02,5.73,7.56,2,2
24018.0,1.7,ideal,d,si1,60.0,54.0,3933.02,7.76,7.71,2,2
24019.0,1.15,ideal,e,vvs2,61.5,57.0,3933.02,6.72,6.75,2,7
24020.0,1.54,ideal,f,si1,61.9,56.0,3933.02,7.44,7.38,2,2
24021.0,1.4,very good,e,vs1,59.1,57.0,3933.02,7.28,7.38,4,4
24022.0,1.5,very good,g,vs2,61.2,61.0,3933.02,7.29,7.34,4,5
24023.0,0.8,very good,j,si2,62.0,62.0,3933.02,8.17,8.23,4,3
24024.0,0.8,very good,j,si1,62.2,59.0,3933.02,7.92,7.97,4,2
24025.0,1.8,good,f,si2,61.75,58.0,3933.02,8.08,8.13,1,3
24026.0,1.5,premium,g,vs2,62.5,59.0,3933.02,7.28,7.32,3,5
24027.0,1.54,premium,h,if,62.5,58.0,3933.02,7.33,7.38,3,1
24028.0,1.64,ideal,i,vs2,60.6,57.0,3933.02,7.66,7.69,2,5
24029.0,1.11,very good,d,vvs1,62.5,58.0,3933.02,6.67,6.6,4,6
24030.0,1.51,premium,f,vs2,61.9,60.0,3933.02,7.29,7.25,3,5
24031.0,0.35,ideal,g,vs2,61.0,57.0,633.0,4.54,4.57,2,5
24032.0,0.4,ideal,j,vs1,62.1,53.0,633.0,4.75,4.78,2,4
24033.0,0.4,ideal,j,vs1,61.5,58.0,633.0,4.73,4.76,2,4
24034.0,0.4,ideal,j,vs1,62.2,54.0,633.0,4.72,4.76,2,4
24035.0,0.29,good,e,vvs2,62.7,61.0,633.0,4.2,4.22,1,7
24036.0,0.29,good,f,if,61.75,57.46,633.0,4.37,4.4,1,1
24037.0,0.8,premium,g,vs2,62.5,57.46,3933.02,5.73,5.73,3,5
24038.0,0.38,ideal,g,si2,61.75,57.46,633.0,5.73,4.68,2,3
24039.0,0.38,premium,i,vs2,61.7,59.0,633.0,4.6,4.64,3,5
24040.0,0.38,premium,h,si1,59.7,60.0,633.0,4.66,4.68,3,2
24041.0,0.38,very good,d,si2,59.2,61.0,633.0,4.67,4.72,4,3
24042.0,0.38,premium,i,vs2,61.8,59.0,633.0,4.61,4.64,3,5
24043.0,0.43,very good,f,si2,61.75,62.0,633.0,4.91,4.97,4,3
24044.0,0.38,good,h,si1,63.3,57.0,633.0,4.58,4.62,1,2
24045.0,0.38,very good,i,vs2,61.5,58.0,633.0,4.61,4.62,4,5
24046.0,0.38,very good,h,si1,61.2,62.0,633.0,4.62,4.66,4,2
24047.0,0.38,ideal,d,si2,61.1,56.0,633.0,4.65,4.71,2,3
24048.0,0.38,premium,i,vs2,60.2,58.0,633.0,4.69,4.75,3,5
24049.0,0.38,very good,d,si2,62.1,55.0,633.0,4.62,4.65,4,3
24050.0,0.38,very good,e,si2,61.6,57.0,633.0,4.61,4.65,4,3
24051.0,0.36,very good,f,vs2,63.1,56.0,634.0,4.5,4.53,4,5
24052.0,0.3,very good,g,vvs1,62.8,55.0,635.0,4.28,4.31,4,6
24053.0,0.31,ideal,i,if,60.9,57.0,635.0,4.39,4.44,2,1
24054.0,0.31,ideal,i,if,61.7,55.0,635.0,4.36,4.39,2,1
24055.0,0.31,ideal,i,if,60.9,57.0,635.0,4.37,4.4,2,1
24056.0,0.31,ideal,i,if,62.0,54.0,635.0,4.38,4.4,2,1
24057.0,0.31,ideal,i,if,62.0,54.0,635.0,4.36,4.42,2,1
24058.0,0.26,premium,e,vvs1,60.9,59.0,635.0,4.09,4.12,3,6
24059.0,0.38,premium,d,si1,59.1,58.0,635.0,4.74,4.77,3,2
24060.0,0.26,ideal,e,vvs1,61.7,56.0,635.0,4.09,4.11,2,6
24061.0,1.5,ideal,d,si1,60.3,57.0,3933.02,7.37,7.4,2,2
24062.0,1.56,very good,f,si1,61.0,58.0,3933.02,7.41,7.48,4,2
24063.0,1.37,ideal,g,vvs2,62.3,55.5,3933.02,7.05,7.14,2,7
24064.0,1.33,ideal,g,vvs2,62.6,57.0,3933.02,7.04,6.99,2,7
24065.0,1.7,ideal,i,vs1,60.1,57.0,3933.02,7.8,7.77,2,4
24066.0,0.8,ideal,j,si1,62.7,56.0,3933.02,8.08,8.03,2,2
24067.0,0.8,premium,j,si1,60.7,61.0,3933.02,8.15,8.1,3,2
24068.0,0.8,premium,h,si2,61.75,57.0,3933.02,8.09,5.73,3,3
24069.0,1.51,ideal,g,vs2,60.8,54.0,3933.02,7.45,7.43,2,5
24070.0,1.28,premium,e,vs1,60.8,60.0,3933.02,7.03,6.98,3,4
24071.0,1.6,premium,h,vs1,60.0,59.0,3933.02,7.61,7.58,3,4
24072.0,0.8,ideal,e,si2,62.3,56.0,3933.02,8.04,7.94,2,3
24073.0,0.8,very good,j,si2,60.6,62.0,3933.02,8.37,8.45,4,3
24074.0,0.8,good,h,si2,61.75,60.0,3933.02,8.32,8.23,1,3
24075.0,1.51,ideal,h,vs2,62.4,56.0,3933.02,7.33,7.28,2,5
24076.0,0.8,very good,i,si2,63.3,58.0,3933.02,8.22,8.18,4,3
24077.0,0.8,very good,i,si2,63.7,61.0,3933.02,7.85,7.97,4,3
24078.0,1.71,good,e,si1,63.8,58.0,3933.02,7.54,7.48,1,2
24079.0,1.51,premium,h,vvs1,60.6,60.0,3933.02,7.4,7.42,3,6
24080.0,1.51,very good,e,si1,60.3,58.0,3933.02,7.43,7.47,4,2
24081.0,1.65,ideal,h,vvs2,62.1,56.0,3933.02,7.68,7.65,2,7
24082.0,1.56,premium,d,si1,62.6,58.0,3933.02,7.36,7.44,3,2
24083.0,0.8,ideal,h,si2,60.0,56.0,3933.02,8.43,8.35,2,3
24084.0,1.53,premium,g,vs2,61.3,58.0,3933.02,7.48,7.4,3,5
24085.0,1.7,very good,h,vs2,63.3,57.0,3933.02,7.59,7.54,4,5
24086.0,1.51,premium,g,vs2,59.2,61.0,3933.02,7.48,7.44,3,5
24087.0,0.8,very good,h,si2,63.2,59.0,3933.02,8.04,8.0,4,3
24088.0,1.21,ideal,f,vvs1,59.8,60.0,3933.02,6.95,6.89,2,6
24089.0,1.61,premium,d,si1,59.0,60.0,3933.02,7.68,7.6,3,2
24090.0,1.52,premium,h,vvs2,62.8,57.0,3933.02,7.38,7.27,3,7
24091.0,1.51,premium,e,si1,59.6,61.0,3933.02,7.53,7.43,3,2
24092.0,1.26,ideal,f,vvs2,62.3,57.0,3933.02,6.87,6.92,2,7
24093.0,1.75,premium,e,si2,60.9,59.0,3933.02,7.78,7.75,3,3
24094.0,1.75,ideal,i,vs2,61.0,56.0,3933.02,7.82,7.75,2,5
24095.0,1.61,premium,h,vs1,62.5,58.0,3933.02,7.57,7.46,3,4
24096.0,1.91,fair,i,vs1,59.5,57.46,3933.02,8.1,7.91,0,4
24097.0,1.66,ideal,h,vs2,60.1,59.0,3933.02,7.67,7.64,2,5
24098.0,1.5,very good,e,si1,59.3,60.0,3933.02,7.4,7.5,4,2
24099.0,1.72,good,d,si2,63.4,62.0,3933.02,7.53,7.59,1,3
24100.0,1.51,ideal,f,si1,62.6,57.0,3933.02,7.31,7.25,2,2
24101.0,1.2,very good,e,vvs2,59.5,54.0,3933.02,6.98,6.96,4,7
24102.0,1.33,ideal,g,vvs1,62.2,54.0,3933.02,7.02,7.06,2,6
24103.0,1.7,very good,h,vs2,61.8,59.0,3933.02,7.58,7.66,4,5
24104.0,0.8,very good,j,si1,59.3,62.0,3933.02,8.15,8.2,4,2
24105.0,0.8,good,j,si1,63.6,59.0,3933.02,7.96,8.01,1,2
24106.0,0.8,premium,g,si2,61.75,61.0,3933.02,5.73,8.07,3,3
24107.0,1.46,premium,g,vs1,62.3,58.0,3933.02,7.25,7.2,3,4
24108.0,1.51,premium,d,si1,61.1,60.0,3933.02,7.37,7.32,3,2
24109.0,1.13,ideal,d,vvs2,61.7,57.0,3933.02,6.68,6.65,2,7
24110.0,1.13,ideal,d,vvs2,60.1,57.0,3933.02,6.83,6.78,2,7
24111.0,1.5,ideal,e,si1,60.4,59.0,3933.02,7.38,7.43,2,2
24112.0,0.8,very good,j,si1,63.0,56.0,3933.02,7.95,8.01,4,2
24113.0,0.8,premium,j,si2,61.6,58.0,3933.02,8.12,8.15,3,3
24114.0,0.8,premium,j,si2,62.7,59.0,3933.02,8.02,8.08,3,3
24115.0,0.8,premium,h,si2,62.1,58.0,3933.02,8.55,8.47,3,3
24116.0,0.8,premium,h,si1,60.0,60.0,3933.02,8.16,8.13,3,2
24117.0,0.8,very good,g,si2,63.3,56.0,3933.02,8.06,8.01,4,3
24118.0,0.8,very good,i,si1,63.5,55.0,3933.02,8.07,8.01,4,2
24119.0,1.05,ideal,f,vvs1,61.4,57.0,3933.02,6.51,6.53,2,6
24120.0,1.63,very good,f,si1,59.7,62.0,3933.02,7.65,7.73,4,2
24121.0,1.52,good,f,vs2,61.75,59.0,3933.02,7.58,7.5,1,5
24122.0,0.8,ideal,i,si1,62.2,57.0,3933.02,8.21,8.14,2,2
26979.73,0.8,ideal,g,si2,61.4,57.0,3933.02,8.28,8.24,2,3
24124.0,1.28,very good,f,vvs2,61.75,57.0,3933.02,7.13,7.17,4,7
24125.0,0.8,good,j,si2,61.75,57.46,3933.02,8.75,8.68,1,3
24126.0,1.76,very good,h,si1,63.1,59.0,3933.02,7.69,7.59,4,2
24127.0,1.51,very good,i,if,62.1,59.0,3933.02,7.25,7.31,4,1
24128.0,1.51,very good,i,if,62.2,62.0,3933.02,7.3,7.33,4,1
24129.0,0.8,very good,h,si2,60.1,63.0,3933.02,8.21,8.16,4,3
24130.0,1.62,ideal,g,si1,62.2,56.0,3933.02,7.48,7.53,2,2
24131.0,1.59,very good,h,vvs2,63.0,58.0,3933.02,7.43,7.48,4,7
24132.0,0.8,premium,h,i1,62.1,58.0,3933.02,5.73,5.73,3,0
24133.0,1.57,very good,d,si1,62.3,59.0,3933.02,7.39,7.44,4,2
24134.0,0.8,ideal,e,si1,62.5,59.0,3933.02,7.26,7.33,2,2
24135.0,1.54,premium,h,if,62.5,58.0,3933.02,7.38,7.33,3,1
24136.0,1.5,premium,g,vs2,62.5,59.0,3933.02,7.32,7.28,3,5
24137.0,0.8,premium,j,si1,62.2,59.0,3933.02,7.97,7.92,3,2
24138.0,1.5,premium,g,vs2,61.2,61.0,3933.02,7.34,7.29,3,5
24139.0,1.5,premium,g,vs2,62.9,54.0,3933.02,7.31,7.26,3,5
24140.0,1.54,premium,g,vs2,61.6,59.0,3933.02,7.46,7.4,3,5
24141.0,1.54,premium,g,vs2,61.1,59.0,3933.02,7.44,7.4,3,5
24142.0,0.8,premium,j,si2,62.0,62.0,3933.02,8.23,8.17,3,3
24143.0,0.8,good,f,si2,61.75,58.0,3933.02,5.73,5.73,1,3
24144.0,1.7,very good,i,vs1,62.3,58.1,3933.02,7.57,7.66,4,4
24145.0,0.8,very good,g,vs2,63.2,57.46,3933.02,5.73,5.73,4,5
24146.0,1.16,ideal,d,vvs2,61.9,55.0,3933.02,6.72,6.76,2,7
24147.0,1.05,ideal,f,vvs1,59.0,60.0,3933.02,6.62,6.67,2,6
24148.0,0.8,ideal,j,si1,62.3,57.0,3933.02,8.41,8.34,2,2
24149.0,1.51,very good,g,vs1,60.2,63.0,3933.02,7.36,7.39,4,4
24150.0,1.51,premium,e,si1,62.4,59.0,3933.02,7.33,7.29,3,2
24151.0,1.51,good,g,vs1,64.0,57.0,3933.02,7.31,7.2,1,4
24152.0,1.57,ideal,f,si1,61.1,55.0,3933.02,7.53,7.55,2,2
24153.0,0.8,premium,g,si2,62.2,62.0,3933.02,5.73,5.73,3,3
24154.0,0.8,premium,j,si2,60.6,62.0,3933.02,8.45,8.37,3,3
24155.0,1.67,ideal,h,vs2,61.7,55.0,3933.02,7.68,7.61,2,5
24156.0,0.8,ideal,h,si1,62.3,56.0,3933.02,8.11,8.06,2,2
24157.0,1.58,ideal,h,vs2,61.4,56.0,3933.02,7.5,7.56,2,5
24158.0,1.51,premium,h,vvs1,60.6,60.0,3933.02,7.42,7.4,3,6
24159.0,1.51,premium,e,si1,60.3,58.0,3933.02,7.47,7.43,3,2
24160.0,0.8,ideal,i,si2,62.1,57.0,3933.02,8.07,8.03,2,3
24161.0,0.8,premium,i,si2,62.0,56.0,3933.02,8.01,7.87,3,3
24162.0,0.8,premium,i,si2,62.0,56.0,3933.02,8.01,7.87,3,3
24163.0,1.8,premium,d,si1,61.2,58.0,3933.02,7.88,7.7,3,2
24164.0,1.71,premium,h,si1,62.8,58.0,3933.02,7.62,7.53,3,2
24165.0,1.88,very good,h,vs2,63.1,55.0,3933.02,7.86,7.81,4,5
24166.0,0.8,ideal,h,si1,62.2,60.0,3933.02,5.73,8.0,2,2
24167.0,1.37,ideal,g,vvs1,62.6,55.0,3933.02,7.07,7.12,2,6
24168.0,0.8,very good,j,si2,62.6,57.0,3933.02,7.95,7.99,4,3
24169.0,1.5,very good,d,si1,62.8,58.0,3933.02,7.28,7.31,4,2
24170.0,1.71,ideal,i,vs2,61.9,54.0,3933.02,7.65,7.75,2,5
24171.0,1.52,premium,d,si1,61.75,60.0,3933.02,7.57,7.52,3,2
24172.0,1.33,premium,e,vs1,60.5,58.0,3933.02,7.15,7.1,3,4
24173.0,1.6,premium,f,si1,60.5,58.0,3933.02,7.62,7.53,3,2
24174.0,0.8,ideal,g,vvs2,61.7,58.0,3933.02,7.04,7.07,2,7
24175.0,0.8,ideal,i,si2,62.1,55.0,3933.02,8.12,8.08,2,3
24176.0,0.8,ideal,i,si2,62.6,56.0,3933.02,8.21,8.14,2,3
24177.0,1.52,very good,g,vs2,62.8,54.0,3933.02,7.26,7.36,4,5
26979.73,0.8,ideal,g,si2,61.75,62.0,3933.02,7.59,5.73,2,3
24179.0,1.76,very good,h,si1,62.6,58.0,3933.02,7.7,7.66,4,2
24180.0,1.74,ideal,d,si2,64.5,56.0,3933.02,7.56,7.54,2,3
24181.0,1.52,ideal,f,si1,61.5,55.0,3933.02,7.41,7.44,2,2
24182.0,0.8,premium,j,si1,62.4,58.0,3933.02,8.54,8.46,3,2
26979.73,0.8,ideal,g,si1,60.5,57.46,3933.02,5.73,8.01,2,2
24184.0,0.8,ideal,g,si1,59.3,62.0,3933.02,8.2,8.15,2,2
24185.0,0.8,good,j,si1,63.6,59.0,3933.02,8.01,7.96,1,2
24186.0,0.8,very good,j,si2,60.7,63.0,3933.02,8.52,8.48,4,3
24187.0,1.55,ideal,f,si1,62.1,54.0,3933.02,7.42,7.45,2,2
24188.0,1.21,ideal,d,vvs2,61.3,57.0,3933.02,6.85,6.88,2,7
24189.0,0.8,very good,g,si2,63.3,59.0,3933.02,8.25,8.2,4,3
24190.0,0.8,premium,f,si2,61.3,59.0,3933.02,8.19,8.15,3,3
24191.0,0.8,premium,f,si2,61.2,57.0,3933.02,8.26,8.21,3,3
24192.0,1.6,very good,h,vs1,61.2,58.6,3933.02,7.48,7.63,4,4
24193.0,1.77,premium,i,vs2,62.3,58.0,3933.02,7.74,7.68,3,5
24194.0,1.83,very good,e,si2,62.0,57.0,3933.02,7.81,7.89,4,3
24195.0,1.6,ideal,f,si1,62.2,55.0,3933.02,7.47,7.5,2,2
24196.0,0.8,premium,j,si2,62.7,59.0,3933.02,8.08,8.02,3,3
24197.0,0.8,premium,j,si2,61.6,58.0,3933.02,8.15,8.12,3,3
24198.0,0.8,very good,j,si2,59.1,58.0,3933.02,8.4,8.46,4,3
24199.0,1.53,very good,e,si1,62.6,57.0,3933.02,7.25,7.41,4,2
24200.0,1.53,very good,e,si1,60.8,60.0,3933.02,7.43,7.51,4,2
24201.0,0.8,premium,g,si2,60.3,57.0,3933.02,8.25,8.06,3,3
24202.0,1.5,ideal,f,si1,61.8,56.0,3933.02,7.27,7.34,2,2
24203.0,1.11,ideal,d,vvs2,62.3,56.0,3933.02,6.59,6.64,2,7
24204.0,0.8,very good,j,si1,62.4,59.0,3933.02,8.02,8.08,4,2
24205.0,0.8,very good,j,si1,60.3,58.0,3933.02,8.11,8.17,4,2
24206.0,1.57,very good,h,si1,62.4,58.0,3933.02,7.39,7.49,4,2
24207.0,1.52,ideal,d,vs2,61.6,57.0,3933.02,7.42,7.35,2,5
24208.0,1.69,very good,i,vvs2,60.4,59.0,3933.02,7.7,7.73,4,7
24209.0,1.63,premium,f,si1,59.7,62.0,3933.02,7.73,7.65,3,2
24210.0,1.72,very good,i,vvs2,62.7,58.0,3933.02,7.54,7.6,4,7
24211.0,0.8,ideal,h,si2,61.9,57.0,3933.02,8.34,8.28,2,3
24212.0,0.8,premium,j,vs2,61.75,54.0,3933.02,8.49,8.45,3,5
24213.0,1.54,ideal,i,vs1,61.3,55.0,3933.02,7.39,7.47,2,4
24214.0,0.8,very good,h,si2,63.1,58.0,3933.02,8.05,8.0,4,3
24215.0,1.4,premium,f,vs1,61.75,61.0,3933.02,7.35,7.32,3,4
24216.0,0.8,premium,j,si2,62.0,59.0,3933.02,8.04,8.1,3,3
24217.0,1.67,ideal,i,vs2,61.9,57.0,3933.02,7.56,7.59,2,5
24218.0,0.8,premium,g,si1,62.8,58.0,3933.02,8.09,8.0,3,2
24219.0,0.8,premium,j,si2,61.4,60.0,3933.02,8.14,8.07,3,3
24220.0,1.59,premium,h,vvs2,63.0,58.0,3933.02,7.48,7.43,3,7
24221.0,1.53,ideal,f,si1,62.6,55.0,3933.02,7.39,7.37,2,2
24222.0,1.75,premium,i,vs1,60.6,60.0,3933.02,7.8,7.84,3,4
24223.0,1.71,ideal,h,si1,61.4,57.0,3933.02,7.63,7.74,2,2
24224.0,1.57,premium,d,si1,62.3,59.0,3933.02,7.44,7.39,3,2
24225.0,1.24,ideal,d,vs1,61.6,55.0,3933.02,6.92,6.9,2,4
24226.0,1.52,premium,e,si1,62.5,59.0,3933.02,7.33,7.26,3,2
24227.0,0.8,good,h,si2,63.7,59.0,3933.02,7.89,7.84,1,3
24228.0,0.8,premium,h,si2,60.8,59.0,3933.02,8.08,8.0,3,3
24229.0,0.8,very good,h,si2,62.2,63.0,3933.02,8.01,7.93,4,3
24230.0,1.62,good,h,vs2,61.5,60.8,3933.02,7.48,7.53,1,5
24231.0,1.51,very good,g,vs1,60.2,63.0,3933.02,7.39,7.36,4,4
24232.0,0.8,premium,j,si1,61.6,58.0,3933.02,8.14,8.1,3,2
24233.0,1.52,ideal,e,si1,62.8,55.0,3933.02,7.3,7.35,2,2
24234.0,1.57,ideal,f,si1,61.1,55.0,3933.02,7.55,7.53,2,2
24235.0,0.8,ideal,j,si1,62.4,54.0,3933.02,8.02,8.09,2,2
24236.0,1.51,ideal,h,if,62.7,56.0,3933.02,7.26,7.38,2,1
24237.0,1.51,premium,g,vs2,60.7,60.0,3933.02,7.36,7.4,3,5
24238.0,0.8,premium,j,si2,61.0,58.0,3933.02,8.2,8.29,3,3
24239.0,0.8,ideal,j,si1,60.7,60.0,3933.02,8.2,8.27,2,2
24240.0,1.9,ideal,h,vs2,61.7,55.0,3933.02,7.9,7.81,2,5
24241.0,1.15,ideal,e,vvs1,60.9,56.0,3933.02,6.79,6.8,2,6
24242.0,0.8,ideal,g,si1,61.75,57.46,3933.02,5.73,5.73,2,2
24243.0,1.72,very good,i,vs1,60.5,59.0,3933.02,7.72,7.76,4,4
24244.0,0.8,premium,h,si2,59.7,59.0,3933.02,8.38,8.29,3,3
24245.0,0.8,fair,e,si2,61.75,56.0,3933.02,7.8,7.76,0,3
24246.0,0.8,premium,h,si1,60.6,61.0,3933.02,8.15,8.09,3,2
24247.0,1.37,ideal,g,vvs1,62.6,55.0,3933.02,7.12,7.07,2,6
24248.0,1.14,ideal,g,if,59.0,59.0,3933.02,6.81,6.91,2,1
24249.0,0.8,premium,h,si2,62.2,56.0,3933.02,8.29,8.2,3,3
24250.0,1.58,very good,h,vvs2,60.9,58.0,3933.02,7.56,7.65,4,7
24251.0,1.53,ideal,h,vs1,61.3,57.0,3933.02,7.38,7.41,2,4
24252.0,1.51,ideal,f,si1,62.3,57.0,3933.02,7.33,7.3,2,2
24253.0,1.39,ideal,g,vvs2,61.4,54.0,3933.02,7.22,7.3,2,7
24254.0,1.28,ideal,e,vs1,62.2,55.0,3933.02,6.94,6.99,2,4
26979.73,0.8,ideal,g,si1,62.0,57.46,3933.02,5.73,7.29,2,2
24256.0,1.6,good,e,si1,63.6,58.0,3933.02,7.38,7.44,1,2
24257.0,1.3,ideal,g,if,62.3,56.0,3933.02,6.95,6.99,2,1
24258.0,1.5,ideal,g,vs2,62.6,56.0,3933.02,7.3,7.26,2,5
24259.0,0.8,ideal,j,si1,62.0,57.0,3933.02,8.53,8.47,2,2
24260.0,1.5,very good,e,vs2,59.4,62.0,3933.02,7.4,7.48,4,5
24261.0,1.52,ideal,g,si1,61.75,57.46,3933.02,5.73,7.41,2,2
24262.0,1.58,very good,h,vs1,60.3,62.0,3933.02,7.53,7.57,4,4
24263.0,0.8,ideal,h,si2,62.1,56.0,3933.02,8.13,8.09,2,3
24264.0,1.51,good,g,vs1,63.1,55.0,3933.02,7.3,7.34,1,4
24265.0,1.51,good,e,si1,63.6,56.0,3933.02,7.34,7.23,1,2
24266.0,1.83,premium,e,si2,62.0,57.0,3933.02,7.89,7.81,3,3
24267.0,0.8,premium,j,si1,60.1,58.0,3933.02,8.26,8.21,3,2
24268.0,1.71,very good,h,vs2,61.75,60.0,3933.02,7.8,7.85,4,5
24269.0,1.36,ideal,f,vvs2,61.6,56.0,3933.02,7.08,7.17,2,7
24270.0,0.8,premium,j,si2,59.1,58.0,3933.02,8.46,8.4,3,3
24271.0,1.65,ideal,i,vs2,61.5,57.0,3933.02,7.59,7.65,2,5
24272.0,1.52,premium,g,vvs1,62.7,59.0,3933.02,7.32,7.35,3,6
24273.0,1.53,premium,e,si1,62.6,57.0,3933.02,7.41,7.25,3,2
24274.0,0.8,premium,j,si1,59.6,59.0,3933.02,8.61,8.56,3,2
24275.0,1.53,premium,e,si1,60.8,60.0,3933.02,7.51,7.43,3,2
24276.0,0.8,fair,f,si1,61.75,57.46,3933.02,5.73,8.51,0,2
24277.0,1.52,premium,d,si1,60.2,58.0,3933.02,7.49,7.46,3,2
24278.0,1.57,ideal,g,vs2,62.7,55.0,3933.02,7.42,7.49,2,5
24279.0,0.8,fair,g,si2,64.4,58.0,3933.02,8.32,8.15,0,3
24280.0,1.72,premium,i,vvs2,62.7,58.0,3933.02,7.6,7.54,3,7
24281.0,1.58,premium,f,si1,61.4,61.0,3933.02,7.48,7.45,3,2
24282.0,0.8,very good,g,si1,63.4,58.0,3933.02,8.03,7.96,4,2
24283.0,0.8,premium,g,si2,59.1,59.0,3933.02,8.2,8.14,3,3
24284.0,1.54,premium,g,vs2,59.8,58.0,3933.02,7.45,7.49,3,5
26979.73,0.8,ideal,f,vs2,61.75,57.46,3933.02,7.24,7.29,2,5
24286.0,1.75,premium,i,vs1,60.6,60.0,3933.02,7.84,7.8,3,4
24287.0,1.58,premium,g,vs1,62.1,59.0,3933.02,7.43,7.46,3,4
24288.0,1.51,premium,e,si1,61.5,58.0,3933.02,7.33,7.38,3,2
24289.0,1.75,ideal,i,vs2,61.6,55.0,3933.02,7.72,7.77,2,5
24290.0,0.8,premium,j,si2,62.7,59.0,3933.02,8.08,8.02,3,3
24291.0,1.23,ideal,e,vvs2,61.7,57.0,3933.02,6.85,6.91,2,7
24292.0,1.06,ideal,f,if,61.9,55.0,3933.02,6.54,6.57,2,1
26979.73,0.8,ideal,j,vs2,61.8,61.0,3933.02,8.06,7.97,2,5
24294.0,1.62,ideal,h,vs2,61.5,61.0,3933.02,7.53,7.48,2,5
24295.0,1.13,premium,f,if,60.0,58.0,3933.02,6.78,6.76,3,1
24296.0,1.07,ideal,d,vvs2,60.3,56.0,3933.02,6.63,6.68,2,7
24297.0,1.51,ideal,f,si1,62.8,57.0,3933.02,7.28,7.33,2,2
24298.0,0.8,ideal,i,i1,62.6,55.0,3933.02,5.73,5.73,2,0
24299.0,1.6,good,h,vs1,59.9,61.0,3933.02,7.59,7.56,1,4
24300.0,1.47,very good,e,vs2,62.4,59.0,3933.02,7.13,7.2,4,5
24301.0,1.57,good,g,vs2,61.75,60.0,3933.02,7.66,7.6,1,5
24302.0,1.13,premium,f,if,59.8,60.0,3933.02,6.82,6.76,3,1
24303.0,1.51,premium,g,vs2,60.7,60.0,3933.02,7.4,7.36,3,5
24304.0,1.51,ideal,g,si1,61.75,63.0,3933.02,5.73,7.4,2,2
24305.0,1.51,ideal,g,vs2,62.1,54.0,3933.02,7.34,7.31,2,5
24306.0,1.51,very good,g,vs2,63.1,56.0,3933.02,7.33,7.29,4,5
24307.0,0.8,good,h,si2,63.8,59.0,3933.02,7.93,7.88,1,3
24308.0,0.8,premium,j,si2,60.7,60.0,3933.02,8.27,8.2,3,3
24309.0,0.8,fair,h,si2,61.75,58.0,3933.02,7.84,7.8,0,3
24310.0,0.8,ideal,j,si1,59.1,59.0,3933.02,8.29,8.24,2,2
24311.0,0.8,premium,j,si2,61.0,58.0,3933.02,8.29,8.2,3,3
24312.0,0.8,good,i,si1,63.9,57.0,3933.02,8.01,7.91,1,2
24313.0,1.64,very good,g,si1,62.8,57.46,3933.02,7.51,5.73,4,2
24314.0,1.21,ideal,f,vvs1,61.1,57.0,3933.02,6.87,6.91,2,6
24315.0,0.8,very good,i,si1,62.2,57.46,3933.02,7.62,5.73,4,2
24316.0,1.64,ideal,h,vs2,60.6,57.0,3933.02,7.71,7.67,2,5
24317.0,0.8,ideal,j,si2,62.9,54.0,3933.02,8.03,8.07,2,3
24318.0,1.6,ideal,h,vs1,61.4,57.0,3933.02,7.53,7.59,2,4
24319.0,1.51,premium,g,vs2,62.0,57.0,3933.02,7.38,7.33,3,5
24320.0,0.8,ideal,g,si2,62.2,57.0,3933.02,8.09,8.06,2,3
24321.0,1.5,ideal,g,vs1,61.0,57.0,3933.02,7.32,7.4,2,4
24322.0,0.8,premium,d,si2,59.3,62.0,3933.02,8.12,8.06,3,3
24323.0,1.27,ideal,f,vvs2,62.2,54.0,3933.02,6.92,6.95,2,7
24324.0,1.6,good,e,si1,63.6,58.0,3933.02,7.44,7.38,1,2
24325.0,1.01,very good,d,if,63.3,55.0,3933.02,6.36,6.28,4,1
24326.0,1.54,fair,e,si1,61.75,56.0,3933.02,7.28,7.22,0,2
24327.0,1.25,ideal,f,vvs1,62.2,56.0,3933.02,6.89,6.93,2,6
24328.0,1.5,premium,e,vs2,59.4,62.0,3933.02,7.48,7.4,3,5
24329.0,0.8,ideal,h,i1,62.8,57.0,3933.02,5.73,5.73,2,0
26979.73,0.8,ideal,g,si1,61.75,57.0,3933.02,8.04,8.0,2,2
26979.73,0.8,ideal,j,si1,61.75,57.46,3933.02,5.73,8.19,2,2
24332.0,0.8,fair,i,si2,64.5,60.0,3933.02,7.94,7.82,0,3
24333.0,1.54,premium,g,si1,61.0,59.0,3933.02,7.43,7.38,3,2
24334.0,1.52,very good,g,vs2,60.8,57.0,3933.02,7.41,7.49,4,5
24335.0,0.8,very good,j,si1,59.8,59.9,3933.02,8.16,8.21,4,2
24336.0,1.53,premium,g,vs2,61.8,59.0,3933.02,7.31,7.45,3,5
24337.0,1.51,very good,g,vs1,63.1,55.0,3933.02,7.34,7.3,4,4
24338.0,1.74,ideal,h,si1,61.9,55.0,3933.02,7.71,7.74,2,2
24339.0,1.5,fair,d,vs2,61.75,53.0,3933.02,7.12,7.1,0,5
26979.73,0.8,ideal,g,si1,62.9,57.46,3933.02,8.07,5.73,2,2
